program_label,borocode,county,census_tract,code,total_units,number_reported,est_total_occupied,diff_occupied_reported,people_total,id_100,in_floddplain_100,in_floodplain_100,id_500,in_floddplain_500,in_floodplain_500
Housing Choice Vouchers,4.0,Queens County,29400.0,36081029400,201.0,148.0,190.95,42.94999999999999,257.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,30600.0,36081030600,28.0,22.0,24.08,2.0799999999999983,55.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,32000.0,36081032000,26.0,21.0,21.58,0.5799999999999983,67.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,32800.0,36081032800,22.0,17.0,18.7,1.6999999999999993,34.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,33000.0,36081033000,46.0,37.0,39.1,2.1000000000000014,114.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,33401.0,36081033401,76.0,62.0,64.6,2.5999999999999943,163.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,33402.0,36081033402,52.0,42.0,44.199999999999996,2.1999999999999957,89.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,35200.0,36081035200,15.0,12.0,12.9,0.9000000000000004,47.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,35300.0,36081035300,18.0,14.0,15.12,1.1199999999999992,19.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,35700.0,36081035700,16.0,13.0,13.28,0.27999999999999936,25.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,35800.0,36081035800,36.0,29.0,30.96,1.9600000000000009,88.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,36100.0,36081036100,16.0,13.0,13.28,0.27999999999999936,29.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,36500.0,36081036500,23.0,18.0,20.01,2.0100000000000016,44.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,37300.0,36081037300,26.0,21.0,21.84,0.8399999999999999,40.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,37600.0,36081037600,31.0,25.0,26.66,1.6600000000000001,77.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,38100.0,36081038100,38.0,33.0,33.06,0.060000000000002274,45.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,39400.0,36081039400,34.0,28.0,29.24,1.2399999999999984,81.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,39800.0,36081039800,16.0,13.0,13.44,0.4399999999999995,46.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,40300.0,36081040300,15.0,12.0,12.45,0.4499999999999993,19.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,40400.0,36081040400,15.0,12.0,13.2,1.1999999999999993,32.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,40700.0,36081040700,23.0,18.0,19.32,1.3200000000000003,30.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,40900.0,36081040900,26.0,21.0,21.84,0.8399999999999999,27.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,41300.0,36081041300,20.0,16.0,16.599999999999998,0.5999999999999979,28.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,41400.0,36081041400,46.0,37.0,39.1,2.1000000000000014,119.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,42700.0,36081042700,18.0,14.0,14.94,0.9399999999999995,24.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,43701.0,36081043701,23.0,18.0,19.32,1.3200000000000003,40.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,43702.0,36081043702,43.0,34.0,35.69,1.6899999999999977,52.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,43900.0,36081043900,16.0,13.0,13.44,0.4399999999999995,25.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,44000.0,36081044000,44.0,35.0,37.4,2.3999999999999986,119.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,44301.0,36081044301,127.0,95.0,118.11,23.11,147.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,44601.0,36081044601,20.0,16.0,17.0,1.0,18.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,44602.0,36081044602,35.0,28.0,29.75,1.75,48.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,45500.0,36081045500,443.0,351.0,376.55,25.55000000000001,563.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,46200.0,36081046200,31.0,25.0,26.04,1.0399999999999991,43.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,46600.0,36081046600,16.0,13.0,13.6,0.5999999999999996,23.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,46700.0,36081046700,18.0,14.0,14.94,0.9399999999999995,20.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,46800.0,36081046800,18.0,14.0,15.12,1.1199999999999992,19.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,46900.0,36081046900,20.0,16.0,16.599999999999998,0.5999999999999979,19.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,47800.0,36081047800,17.0,14.0,14.28,0.27999999999999936,27.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,49200.0,36081049200,48.0,38.0,40.8,2.799999999999997,51.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,50000.0,36081050000,29.0,23.0,24.94,1.9400000000000013,83.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,50400.0,36081050400,14.0,11.0,11.76,0.7599999999999998,15.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,50800.0,36081050800,37.0,29.0,31.82,2.8200000000000003,47.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,51200.0,36081051200,16.0,13.0,13.6,0.5999999999999996,36.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,53900.0,36081053900,19.0,15.0,15.77,0.7699999999999996,26.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,54000.0,36081054000,34.0,27.0,28.56,1.5599999999999987,79.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,54500.0,36081054500,18.0,14.0,14.94,0.9399999999999995,35.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,54700.0,36081054700,38.0,30.0,31.919999999999998,1.9199999999999982,56.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,54900.0,36081054900,52.0,41.0,44.72,3.719999999999999,66.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,55100.0,36081055100,71.0,56.0,61.06,5.060000000000002,107.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,55300.0,36081055300,34.0,27.0,29.24,2.2399999999999984,56.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,55500.0,36081055500,23.0,18.0,19.09,1.0899999999999999,33.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,55700.0,36081055700,49.0,39.0,41.65,2.6499999999999986,74.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,55900.0,36081055900,19.0,15.0,16.15,1.1499999999999986,21.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,56500.0,36081056500,30.0,24.0,25.5,1.5,53.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,56700.0,36081056700,24.0,19.0,19.919999999999998,0.9199999999999982,35.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,56800.0,36081056800,14.0,11.0,11.62,0.6199999999999992,26.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,57700.0,36081057700,14.0,11.0,11.9,0.9000000000000004,22.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,57900.0,36081057900,32.0,25.0,27.52,2.5199999999999996,51.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,58500.0,36081058500,19.0,15.0,15.77,0.7699999999999996,27.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,59100.0,36081059100,40.0,31.0,34.8,3.799999999999997,51.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,59500.0,36081059500,16.0,13.0,13.44,0.4399999999999995,24.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,61301.0,36081061301,18.0,14.0,14.94,0.9399999999999995,30.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,61900.0,36081061900,14.0,11.0,11.62,0.6199999999999992,27.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,65600.0,36081065600,47.0,37.0,40.42,3.4200000000000017,108.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,66000.0,36081066000,15.0,12.0,12.75,0.75,34.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,66400.0,36081066400,53.0,42.0,45.05,3.049999999999997,128.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,67900.0,36081067900,49.0,39.0,41.65,2.6499999999999986,45.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,68000.0,36081068000,24.0,19.0,20.16,1.1600000000000001,73.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,69000.0,36081069000,25.0,20.0,21.25,1.25,74.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,69400.0,36081069400,31.0,25.0,26.66,1.6600000000000001,75.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,69701.0,36081069701,42.0,33.0,36.54,3.539999999999999,46.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,71304.0,36081071304,128.0,102.0,107.52,5.519999999999996,146.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,71305.0,36081071305,26.0,21.0,22.62,1.620000000000001,28.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,71306.0,36081071306,39.0,31.0,33.15,2.1499999999999986,47.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,71701.0,36081071701,118.0,94.0,99.11999999999999,5.11999999999999,125.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,71900.0,36081071900,64.0,51.0,55.04,4.039999999999999,71.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,72100.0,36081072100,24.0,19.0,20.4,1.3999999999999986,22.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,74500.0,36081074500,63.0,50.0,53.55,3.549999999999997,77.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,77500.0,36081077500,21.0,17.0,18.06,1.0599999999999987,22.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,77907.0,36081077907,15.0,12.0,12.75,0.75,21.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,77908.0,36081077908,49.0,39.0,41.16,2.1599999999999966,62.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,79000.0,36081079000,23.0,18.0,19.32,1.3200000000000003,65.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,79701.0,36081079701,35.0,28.0,29.049999999999997,1.0499999999999972,34.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,79900.0,36081079900,20.0,16.0,17.0,1.0,32.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,80301.0,36081080301,23.0,18.0,19.78,1.7800000000000011,43.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,81400.0,36081081400,18.0,14.0,14.94,0.9399999999999995,27.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,81800.0,36081081800,26.0,21.0,22.099999999999998,1.0999999999999979,48.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,83800.0,36081083800,19.0,15.0,16.15,1.1499999999999986,33.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,84000.0,36081084000,27.0,22.0,22.41,0.41000000000000014,60.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,84500.0,36081084500,100.0,79.0,86.0,7.0,105.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,85500.0,36081085500,14.0,11.0,12.04,1.0399999999999991,18.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,86400.0,36081086400,16.0,13.0,13.28,0.27999999999999936,24.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,86500.0,36081086500,16.0,13.0,13.76,0.7599999999999998,21.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,87100.0,36081087100,16.0,13.0,13.44,0.4399999999999995,26.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,88400.0,36081088400,36.0,31.0,31.68,0.6799999999999997,44.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,88901.0,36081088901,17.0,13.0,14.79,1.7899999999999991,26.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,93800.0,36081093800,60.0,47.0,52.8,5.799999999999997,63.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,94201.0,36081094201,62.0,50.0,52.08,2.0799999999999983,132.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,94202.0,36081094202,49.0,39.0,42.14,3.1400000000000006,125.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,94203.0,36081094203,67.0,50.0,63.65,13.649999999999999,71.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,95400.0,36081095400,157.0,124.0,135.02,11.02000000000001,414.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,96400.0,36081096400,269.0,205.0,244.79000000000002,39.79000000000002,612.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,97202.0,36081097202,564.0,418.0,535.8,117.79999999999995,922.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,97203.0,36081097203,1703.0,1361.0,1413.49,52.49000000000001,3726.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,97204.0,36081097204,48.0,38.0,40.8,2.799999999999997,121.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,99200.0,36081099200,661.0,501.0,601.51,100.50999999999999,993.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,99801.0,36081099801,136.0,107.0,118.32,11.319999999999993,255.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,99802.0,36081099802,470.0,376.0,394.8,18.80000000000001,789.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,100801.0,36081100801,26.0,21.0,22.099999999999998,1.0999999999999979,82.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,100802.0,36081100802,153.0,119.0,134.64000000000001,15.640000000000015,363.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,101001.0,36081101001,323.0,276.0,284.24,8.240000000000009,501.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,101002.0,36081101002,349.0,295.0,303.63,8.629999999999995,398.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,103201.0,36081103201,184.0,146.0,158.24,12.240000000000009,470.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,103202.0,36081103202,50.0,39.0,43.5,4.5,79.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,120500.0,36081120500,37.0,29.0,32.19,3.1899999999999977,36.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,300.0,36085000300,14.0,11.0,12.6,1.5999999999999996,23.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,600.0,36085000600,24.0,19.0,20.16,1.1600000000000001,32.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,700.0,36085000700,258.0,192.0,242.51999999999998,50.51999999999998,357.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,800.0,36085000800,26.0,21.0,22.099999999999998,1.0999999999999979,44.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,900.0,36085000900,60.0,47.0,51.6,4.600000000000001,153.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,1100.0,36085001100,120.0,95.0,103.2,8.200000000000003,360.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,1700.0,36085001700,62.0,46.0,58.9,12.899999999999999,67.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,2002.0,36085002002,14.0,11.0,12.74,1.7400000000000002,14.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,2100.0,36085002100,144.0,113.0,125.28,12.280000000000001,349.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,2700.0,36085002700,27.0,21.0,23.22,2.219999999999999,76.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,2900.0,36085002900,309.0,245.0,262.65,17.649999999999977,761.0,,0,0,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,3300.0,36085003300,51.0,40.0,43.86,3.8599999999999994,100.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,3600.0,36085003600,14.0,11.0,11.9,0.9000000000000004,29.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,3900.0,36085003900,25.0,20.0,21.75,1.75,43.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,4000.0,36085004000,118.0,96.0,101.48,5.480000000000004,223.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,4700.0,36085004700,24.0,19.0,21.12,2.120000000000001,46.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,7000.0,36085007000,19.0,15.0,16.53,1.5300000000000011,47.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,7400.0,36085007400,18.0,14.0,15.48,1.4800000000000004,23.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,7500.0,36085007500,60.0,47.0,51.0,4.0,152.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,7700.0,36085007700,80.0,62.0,70.4,8.400000000000006,227.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,8100.0,36085008100,89.0,70.0,76.53999999999999,6.539999999999992,193.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,9700.0,36085009700,120.0,95.0,102.0,7.0,263.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,10500.0,36085010500,71.0,57.0,60.35,3.3500000000000014,182.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,11202.0,36085011202,23.0,18.0,20.47,2.469999999999999,52.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,12500.0,36085012500,18.0,14.0,15.12,1.1199999999999992,37.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,12806.0,36085012806,197.0,159.0,171.39,12.389999999999986,225.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,13302.0,36085013302,82.0,65.0,69.7,4.700000000000003,212.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,14100.0,36085014100,14.0,11.0,11.9,0.9000000000000004,31.0,,0,0,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,18100.0,36085018100,222.0,160.0,217.56,57.56,206.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,18702.0,36085018702,22.0,18.0,19.580000000000002,1.5800000000000018,133.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,18902.0,36085018902,17.0,14.0,14.62,0.6199999999999992,86.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,20700.0,36085020700,180.0,141.0,156.6,15.599999999999994,362.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,20803.0,36085020803,13.0,11.0,11.049999999999999,0.049999999999998934,38.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,21300.0,36085021300,66.0,52.0,56.76,4.759999999999998,159.0,,0,0,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,22300.0,36085022300,66.0,52.0,56.1,4.100000000000001,185.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,23100.0,36085023100,47.0,37.0,40.42,3.4200000000000017,105.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,23900.0,36085023900,32.0,25.0,27.52,2.5199999999999996,63.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,24700.0,36085024700,28.0,22.0,23.8,1.8000000000000007,58.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,27302.0,36085027302,21.0,17.0,18.48,1.4800000000000004,114.0,,0,0,,0,0
Housing Choice Vouchers,5.0,Richmond County,27702.0,36085027702,14.0,11.0,12.32,1.3200000000000003,18.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,30301.0,36085030301,25.0,19.0,22.0,3.0,38.0,,0,0,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,30302.0,36085030302,41.0,33.0,35.26,2.259999999999998,100.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,31901.0,36085031901,37.0,29.0,32.19,3.1899999999999977,84.0,,0,0,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,31902.0,36085031902,655.0,478.0,628.8,150.79999999999995,1178.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,5.0,Richmond County,32300.0,36085032300,27.0,21.0,23.49,2.4899999999999984,55.0,7848.0,1,1,0.0,1,1
